edgename	CI	
par77 (pp) G1357	21.321128	
par86 (pp) G1357	21.321128	
par90 (pp) G1357	21.321128	
par77 (pp) G1358	22.278395	
par86 (pp) G1358	22.278395	
par91 (pp) G1358	22.278395	
par77 (pp) G1359	20.718791	
par86 (pp) G1359	20.718791	
par94 (pp) G1359	20.718791	
par77 (pp) G1360	20.957837	
par86 (pp) G1360	20.957837	
par96 (pp) G1360	20.957837	
par77 (pp) G1361	25.19739	
par87 (pp) G1361	25.19739	
par89 (pp) G1361	25.19739	
par77 (pp) G1362	21.232495	
par87 (pp) G1362	21.232495	
par90 (pp) G1362	21.232495	
par77 (pp) G1363	22.18384	
par87 (pp) G1363	22.18384	
par91 (pp) G1363	22.18384	
par77 (pp) G1364	20.81224	
par87 (pp) G1364	20.81224	
par94 (pp) G1364	20.81224	
par77 (pp) G1365	21.051913	
par87 (pp) G1365	21.051913	
par96 (pp) G1365	21.051913	
par77 (pp) G1366	24.756165	
par88 (pp) G1366	24.756165	
par89 (pp) G1366	24.756165	
par77 (pp) G1367	20.630623	
par88 (pp) G1367	20.630623	
par90 (pp) G1367	20.630623	
par77 (pp) G1368	21.580071	
par88 (pp) G1368	21.580071	
par91 (pp) G1368	21.580071	
par77 (pp) G1369	20.852469	
par88 (pp) G1369	20.852469	
par94 (pp) G1369	20.852469	
par77 (pp) G1370	21.053071	
par88 (pp) G1370	21.053071	
par96 (pp) G1370	21.053071	
par78 (pp) G1371	24.418818	
par85 (pp) G1371	24.418818	
par89 (pp) G1371	24.418818	
par78 (pp) G1372	20.25849	
par85 (pp) G1372	20.25849	
par90 (pp) G1372	20.25849	
par78 (pp) G1373	21.195032	
par85 (pp) G1373	21.195032	
par91 (pp) G1373	21.195032	
par78 (pp) G1374	21.020473	
par85 (pp) G1374	21.020473	
par94 (pp) G1374	21.020473	
par78 (pp) G1375	21.201679	
par85 (pp) G1375	21.201679	
par96 (pp) G1375	21.201679	
par78 (pp) G1376	25.14778	
par86 (pp) G1376	25.14778	
par89 (pp) G1376	25.14778	
par78 (pp) G1377	21.136344	
par86 (pp) G1377	21.136344	
par90 (pp) G1377	21.136344	
par78 (pp) G1378	22.088989	
par86 (pp) G1378	22.088989	
par91 (pp) G1378	22.088989	
par78 (pp) G1379	20.815506	
par86 (pp) G1379	20.815506	
par94 (pp) G1379	20.815506	
par78 (pp) G1380	21.044924	
par86 (pp) G1380	21.044924	
par96 (pp) G1380	21.044924	
par78 (pp) G1381	25.050578	
par87 (pp) G1381	25.050578	
par89 (pp) G1381	25.050578	
par78 (pp) G1382	21.048998	
par87 (pp) G1382	21.048998	
par90 (pp) G1382	21.048998	
par78 (pp) G1383	21.995695	
par87 (pp) G1383	21.995695	
par91 (pp) G1383	21.995695	
par78 (pp) G1384	20.909272	
par87 (pp) G1384	20.909272	
par94 (pp) G1384	20.909272	
par78 (pp) G1385	21.139147	
par87 (pp) G1385	21.139147	
par96 (pp) G1385	21.139147	
par78 (pp) G1386	24.596338	
par88 (pp) G1386	24.596338	
par89 (pp) G1386	24.596338	
par78 (pp) G1387	20.448872	
par88 (pp) G1387	20.448872	
par90 (pp) G1387	20.448872	
par78 (pp) G1388	21.39188	
par88 (pp) G1388	21.39188	
par91 (pp) G1388	21.39188	
par78 (pp) G1389	20.938327	
par88 (pp) G1389	20.938327	
par94 (pp) G1389	20.938327	
par78 (pp) G1390	21.128117	
par88 (pp) G1390	21.128117	
par96 (pp) G1390	21.128117	
par79 (pp) G1391	25.27806	
par85 (pp) G1391	25.27806	
par89 (pp) G1391	25.27806	
par79 (pp) G1392	23.460096	
par85 (pp) G1392	23.460096	
par90 (pp) G1392	23.460096	
par79 (pp) G1393	24.255899	
par85 (pp) G1393	24.255899	
par91 (pp) G1393	24.255899	
par79 (pp) G1394	25.356969	
par86 (pp) G1394	25.356969	
par89 (pp) G1394	25.356969	
par79 (pp) G1395	24.154425	
par86 (pp) G1395	24.154425	
par90 (pp) G1395	24.154425	
par79 (pp) G1396	24.871637	
par86 (pp) G1396	24.871637	
par91 (pp) G1396	24.871637	
par79 (pp) G1397	25.274979	
par87 (pp) G1397	25.274979	
par89 (pp) G1397	25.274979	
par79 (pp) G1398	24.039457	
par87 (pp) G1398	24.039457	
par90 (pp) G1398	24.039457	
par79 (pp) G1399	24.75527	
par87 (pp) G1399	24.75527	
par91 (pp) G1399	24.75527	
par79 (pp) G1400	25.345829	
par88 (pp) G1400	25.345829	
par89 (pp) G1400	25.345829	
par79 (pp) G1401	23.641679	
par88 (pp) G1401	23.641679	
par90 (pp) G1401	23.641679	
par79 (pp) G1402	24.427082	
par88 (pp) G1402	24.427082	
par91 (pp) G1402	24.427082	
par81 (pp) G1403	24.695971	
par85 (pp) G1403	24.695971	
par89 (pp) G1403	24.695971	
par81 (pp) G1404	20.777057	
par85 (pp) G1404	20.777057	
par90 (pp) G1404	20.777057	
par81 (pp) G1405	21.715092	
par85 (pp) G1405	21.715092	
par91 (pp) G1405	21.715092	
par81 (pp) G1406	20.796273	
par85 (pp) G1406	20.796273	
par94 (pp) G1406	20.796273	
par81 (pp) G1407	21.026981	
par85 (pp) G1407	21.026981	
par96 (pp) G1407	21.026981	
par81 (pp) G1408	25.338983	
par86 (pp) G1408	25.338983	
par89 (pp) G1408	25.338983	
par81 (pp) G1409	21.649336	
par86 (pp) G1409	21.649336	
par90 (pp) G1409	21.649336	
par81 (pp) G1410	22.592755	
par86 (pp) G1410	22.592755	
par91 (pp) G1410	22.592755	
par81 (pp) G1411	20.538976	
par86 (pp) G1411	20.538976	
par94 (pp) G1411	20.538976	
par81 (pp) G1412	20.812267	
par86 (pp) G1412	20.812267	
par96 (pp) G1412	20.812267	
par81 (pp) G1413	25.241046	
par87 (pp) G1413	25.241046	
par89 (pp) G1413	25.241046	
par81 (pp) G1414	21.556391	
par87 (pp) G1414	21.556391	
par90 (pp) G1414	21.556391	
par81 (pp) G1415	22.493984	
par87 (pp) G1415	22.493984	
par91 (pp) G1415	22.493984	
par81 (pp) G1416	20.62994	
par87 (pp) G1416	20.62994	
par94 (pp) G1416	20.62994	
par81 (pp) G1417	20.904317	
par87 (pp) G1417	20.904317	
par96 (pp) G1417	20.904317	
par81 (pp) G1418	24.861104	
par88 (pp) G1418	24.861104	
par89 (pp) G1418	24.861104	
par81 (pp) G1419	20.970169	
par88 (pp) G1419	20.970169	
par90 (pp) G1419	20.970169	
par81 (pp) G1420	21.913052	
par88 (pp) G1420	21.913052	
par91 (pp) G1420	21.913052	
par81 (pp) G1421	20.706081	
par88 (pp) G1421	20.706081	
par94 (pp) G1421	20.706081	
par81 (pp) G1422	20.944102	
par88 (pp) G1422	20.944102	
par96 (pp) G1422	20.944102	
par82 (pp) G1423	24.677526	
par85 (pp) G1423	24.677526	
par89 (pp) G1423	24.677526	
par82 (pp) G1424	20.68789	
par85 (pp) G1424	20.68789	
par90 (pp) G1424	20.68789	
par82 (pp) G1425	21.628644	
par85 (pp) G1425	21.628644	
par91 (pp) G1425	21.628644	
par82 (pp) G1426	20.835531	
par85 (pp) G1426	20.835531	
par94 (pp) G1426	20.835531	
par82 (pp) G1427	21.055396	
par85 (pp) G1427	21.055396	
par96 (pp) G1427	21.055396	
par82 (pp) G1428	25.341856	
par86 (pp) G1428	25.341856	
par89 (pp) G1428	25.341856	
par82 (pp) G1429	21.564235	
par86 (pp) G1429	21.564235	
par90 (pp) G1429	21.564235	
par82 (pp) G1430	22.512961	
par86 (pp) G1430	22.512961	
par91 (pp) G1430	22.512961	
par82 (pp) G1431	20.589192	
par86 (pp) G1431	20.589192	
par94 (pp) G1431	20.589192	
par82 (pp) G1432	20.852833	
par86 (pp) G1432	20.852833	
par96 (pp) G1432	20.852833	
par82 (pp) G1433	25.243999	
par87 (pp) G1433	25.243999	
par89 (pp) G1433	25.243999	
par82 (pp) G1434	21.472471	
par87 (pp) G1434	21.472471	
par90 (pp) G1434	21.472471	
par82 (pp) G1435	22.415329	
par87 (pp) G1435	22.415329	
par91 (pp) G1435	22.415329	
par82 (pp) G1436	20.680887	
par87 (pp) G1436	20.680887	
par94 (pp) G1436	20.680887	
par82 (pp) G1437	20.945489	
par87 (pp) G1437	20.945489	
par96 (pp) G1437	20.945489	
par82 (pp) G1438	24.84587	
par88 (pp) G1438	24.84587	
par89 (pp) G1438	24.84587	
par82 (pp) G1439	20.880883	
par88 (pp) G1439	20.880883	
par90 (pp) G1439	20.880883	
par82 (pp) G1440	21.82689	
par88 (pp) G1440	21.82689	
par91 (pp) G1440	21.82689	
par82 (pp) G1441	20.746945	
par88 (pp) G1441	20.746945	
par94 (pp) G1441	20.746945	
par82 (pp) G1442	20.97439	
par88 (pp) G1442	20.97439	
par96 (pp) G1442	20.97439	
par83 (pp) G1443	24.933929	
par85 (pp) G1443	24.933929	
par89 (pp) G1443	24.933929	
par83 (pp) G1444	23.148426	
par85 (pp) G1444	23.148426	
par90 (pp) G1444	23.148426	
par83 (pp) G1445	23.927477	
par85 (pp) G1445	23.927477	
par91 (pp) G1445	23.927477	
par83 (pp) G1446	25.026333	
par86 (pp) G1446	25.026333	
par89 (pp) G1446	25.026333	
par83 (pp) G1447	23.83014	
par86 (pp) G1447	23.83014	
par90 (pp) G1447	23.83014	
par83 (pp) G1448	24.534515	
par86 (pp) G1448	24.534515	
par91 (pp) G1448	24.534515	
par83 (pp) G1449	24.94293	
par87 (pp) G1449	24.94293	
par89 (pp) G1449	24.94293	
par83 (pp) G1450	23.715609	
par87 (pp) G1450	23.715609	
par90 (pp) G1450	23.715609	
par83 (pp) G1451	24.418347	
par87 (pp) G1451	24.418347	
par91 (pp) G1451	24.418347	
par83 (pp) G1452	25.00426	
par88 (pp) G1452	25.00426	
par89 (pp) G1452	25.00426	
par83 (pp) G1453	23.327389	
par88 (pp) G1453	23.327389	
par90 (pp) G1453	23.327389	
par83 (pp) G1454	24.096722	
par88 (pp) G1454	24.096722	
par91 (pp) G1454	24.096722	
par84 (pp) G1455	24.878168	
par85 (pp) G1455	24.878168	
par89 (pp) G1455	24.878168	
par84 (pp) G1456	22.329481	
par85 (pp) G1456	22.329481	
par90 (pp) G1456	22.329481	
par84 (pp) G1457	23.179862	
par85 (pp) G1457	23.179862	
par91 (pp) G1457	23.179862	
par84 (pp) G1458	20.061669	
par85 (pp) G1458	20.061669	
par96 (pp) G1458	20.061669	
par84 (pp) G1459	25.149689	
par86 (pp) G1459	25.149689	
par89 (pp) G1459	25.149689	
par84 (pp) G1460	23.092087	
par86 (pp) G1460	23.092087	
par90 (pp) G1460	23.092087	
par84 (pp) G1461	23.896493	
par86 (pp) G1461	23.896493	
par91 (pp) G1461	23.896493	
par84 (pp) G1462	25.057309	
par87 (pp) G1462	25.057309	
par89 (pp) G1462	25.057309	
par84 (pp) G1463	22.981747	
par87 (pp) G1463	22.981747	
par90 (pp) G1463	22.981747	
par84 (pp) G1464	23.782394	
par87 (pp) G1464	23.782394	
par91 (pp) G1464	23.782394	
par84 (pp) G1465	24.982264	
par88 (pp) G1465	24.982264	
par89 (pp) G1465	24.982264	
par84 (pp) G1466	22.517294	
par88 (pp) G1466	22.517294	
par90 (pp) G1466	22.517294	
par84 (pp) G1467	23.363635	
par88 (pp) G1467	23.363635	
par91 (pp) G1467	23.363635	
par92 (pp) G1468	21.965973	
par93 (pp) G1468	21.965973	
par94 (pp) G1468	21.965973	
par92 (pp) G1469	20.711733	
par93 (pp) G1469	20.711733	
par96 (pp) G1469	20.711733	
par93 (pp) G1470	1242.9489	
par94 (pp) G1470	1242.9489	
par95 (pp) G1470	1242.9489	
par93 (pp) G1471	2153.0445	
par95 (pp) G1471	2153.0445	
par96 (pp) G1471	2153.0445	
